Invoice_Date,Customer_Code,Customer_Name,Item_Code,Zone,HQ,Brand,Item_Description,QTY,AMOUNT
2023-11-03,305091,RA Health Care,10010071,North,Lucknow,Kem Vit C ,Kem Vit C (25Kg),225,146250
2023-11-03,309419,Master Overseas,10009988,West,Anand,Previte ADBEC,Previte ADBEC (10 x 1 Lit),20,9600
2023-11-03,309419,Master Overseas,10009988,West,Anand,Previte ADBEC,Previte ADBEC (10 x 1 Lit),10,4800
2023-11-03,309419,Master Overseas,10009988,West,Anand,Previte ADBEC,Previte ADBEC (10 x 1 Lit),10,4800
2023-11-03,309419,Master Overseas,10009988,West,Anand,Previte ADBEC,Previte ADBEC (10 x 1 Lit),20,9600
2023-11-03,306064,Poultech Agro Foods Pvt. Ltd.,10008978,East,Bhubeneswar,Kem-O-Cid Gold,KEM-O-CID Gold (25 Kg),900,67500
2023-11-03,306064,Poultech Agro Foods Pvt. Ltd.,10008978,East,Bhubeneswar,Kem-O-Cid Gold,KEM-O-CID Gold (25 Kg),1000,75000
2023-11-03,306064,Poultech Agro Foods Pvt. Ltd.,10008978,East,Bhubeneswar,Kem-O-Cid Gold,KEM-O-CID Gold (25 Kg),1000,75000
2023-11-03,306064,Poultech Agro Foods Pvt. Ltd.,10008978,East,Bhubeneswar,Kem-O-Cid Gold,KEM-O-CID Gold (25 Kg),1000,75000
2023-11-03,306064,Poultech Agro Foods Pvt. Ltd.,10008978,East,Bhubeneswar,Kem-O-Cid Gold,KEM-O-CID Gold (25 Kg),100,7500
2023-12-03,306101,Shree Naveen Poultry Feeds,10016366,North,Ajmer,Stedigro Advance,Stedigro Advance (25  x 1Kg),500,70000
2023-12-03,306101,Shree Naveen Poultry Feeds,10016366,North,Ajmer,Stedigro Advance,Stedigro Advance (25  x 1Kg),500,70000
2023-12-03,306101,Shree Naveen Poultry Feeds,10016366,North,Ajmer,Stedigro Advance,Stedigro Advance (25  x 1Kg),500,70000
2023-12-03,306101,Shree Naveen Poultry Feeds,10009988,North,Ajmer,Previte ADBEC,Previte ADBEC (10 x 1 Lit),140,92400
2023-12-03,306101,Shree Naveen Poultry Feeds,10009278,North,Ajmer,Enzimix,Enzimix+ GT 250 (25K),25,4150
2023-12-03,306101,Shree Naveen Poultry Feeds,10009278,North,Ajmer,Enzimix,Enzimix+ GT 250 (25K),500,83000
2023-12-03,306101,Shree Naveen Poultry Feeds,10009278,North,Ajmer,Enzimix,Enzimix+ GT 250 (25K),375,62250
2023-12-03,306101,Shree Naveen Poultry Feeds,10007549,North,Ajmer,Kem Raksha Plus,Kem Raksha Plus (2 X 5 L),20,5500
2023-12-03,305013,Vijendra Medical Hall,10012651,North,Jind,Premin -O- Plus,Premin -O- Plus ( 25 Kg),500,115000
2023-04-04,305087,Phoenix Poultry,10063077,West,Jabalpur,Previte Alpha D3 Premix,Previte Alpha-D3 Premix (5x5 Kg),100,80000
2023-04-04,305087,Phoenix Poultry,10063077,West,Jabalpur,Previte Alpha D3 Premix,Previte Alpha-D3 Premix (5x5 Kg),150,120000
2023-04-04,304982,Jaya Agency,10062489,South,Bangalore,Kem-O-Cid Gold,KEM-O-CID Gold (25 Kg),500,40000
2023-05-04,309419,Master Overseas,10063663,West,Anand,Previte ADBEC,Previte ADBEC (10 x 1 Lit),10,4800
2023-05-04,305003,Shree Brahamani Agency,10064411,West,Anand,NDZ Forte,NDZ Forte (5 x 5Kg),25,6375
2023-05-04,309419,Master Overseas,10063663,West,Anand,Previte ADBEC,Previte ADBEC (10 x 1 Lit),40,19200
2023-05-04,309401,Poshak Farms,10063663,West,Anand,Previte ADBEC,Previte ADBEC (10 x 1 Lit),150,72000
2023-05-04,305003,Shree Brahamani Agency,10062489,West,Anand,Kem-O-Cid Gold,KEM-O-CID Gold (25 Kg),300,25500
2023-06-04,304996,Shree Om Sai Venterinary Sales,10064218,West,Sangli,Kembio,KemBio Advance (2 x 5Kg),10,7000
2023-06-04,304996,Shree Om Sai Venterinary Sales,10063877,West,Sangli,Bromo Grane,Bromograne (12 x 1Kg),12,16440
2023-06-04,306096,Shree Keshav Agencies,10066521,North,Ajmer,Kem Raksha 49 ,Kem Raksha 49 (1Kg x 10),20,12100
2023-06-04,304996,Shree Om Sai Venterinary Sales,10065029,West,Sangli,Kembio,KemBio advance WS (500gx10),50,21250
2023-06-04,304996,Shree Om Sai Venterinary Sales,10066388,West,Sangli,Premin,Premin L (25Kg),50,2650
2023-06-04,304996,Shree Om Sai Venterinary Sales,10063877,West,Sangli,Bromo Grane,Bromograne (12 x 1Kg),60,82200
2023-06-04,306096,Shree Keshav Agencies,10063982,North,Ajmer,Kembio,Kembio Advance WS (100 gm x 20),140,12600
2023-06-04,306096,Shree Keshav Agencies,10063982,North,Ajmer,Kembio,Kembio Advance WS (100 gm x 20),160,14400
2023-06-04,304996,Shree Om Sai Venterinary Sales,10062489,West,Sangli,Kem-O-Cid Gold,KEM-O-CID Gold (25 Kg),200,15000
2023-06-04,304996,Shree Om Sai Venterinary Sales,10066388,West,Sangli,Premin,Premin L (25Kg),450,23850
2023-06-04,304996,Shree Om Sai Venterinary Sales,10062489,West,Sangli,Kem-O-Cid Gold,KEM-O-CID Gold (25 Kg),800,60000
2023-06-04,304996,Shree Om Sai Venterinary Sales,10062489,West,Sangli,Kem-O-Cid Gold,KEM-O-CID Gold (25 Kg),1000,75000
2023-06-04,304996,Shree Om Sai Venterinary Sales,10062489,West,Sangli,Kem-O-Cid Gold,KEM-O-CID Gold (25 Kg),1000,75000
2023-09-04,306121,New Hema Enterprises,10063580,South,Hyderabad ,Previte,Previte Special (5 x 5Kg),125,65625
2023-09-04,306121,New Hema Enterprises,10063580,South,Hyderabad ,Previte,Previte Special (5 x 5Kg),175,91875
2023-09-04,306121,New Hema Enterprises,10063580,South,Hyderabad ,Previte,Previte Special (5 x 5Kg),350,183750
2023-09-04,306121,New Hema Enterprises,10063580,South,Hyderabad ,Previte,Previte Special (5 x 5Kg),350,183750
2023-10-04,305013,Vijendra Medical Hall,10060917,North,Jind,Kem Raksha Plus,KEM RAKSHA PLUS (2 X 5 L),100,26500
2023-10-04,305013,Vijendra Medical Hall,10062475,North,Jind,Previte,PREVITE-IND (5X5 KG),125,59375
2023-10-04,305013,Vijendra Medical Hall,10063077,North,Jind,Previte Alpha D3 Premix,Previte Alpha-D3 Premix (5x5 Kg),1000,700000
2023-12-04,304967,Sree Meerambika Agencies,10062489,South,Hospet,Kem-O-Cid Gold,KEM-O-CID Gold (25 Kg),1000,80000
2023-12-04,304967,Sree Meerambika Agencies,10066155,South,Hospet,Previte,PREVITE SPECIAL 500L (5 X 5KG),200,72000
2023-04-05,306101,Shree Naveen Poultry Feeds,10066602,North,Ajmer,Lipibond,LIPIBOND (5 X 5KG),175,32375
2023-04-05,306121,New Hema Enterprises,10062842,South,Hyderabad ,Previte Alpha-D3 Conc.,PREVITE ALPHA-D3 (5KG),20,225000
2023-04-05,306036,Arindhas,10066498,South,KRISHNA A,Kembind Y,Kembind Y (500gm x 12),102,156427
2023-04-05,305006,National Marketing,10066602,West,Wakaner,Lipibond,LIPIBOND (5 X 5KG),300,51000
2023-06-05,304981,Ravindra Medicose,10064411,North,Karnal,NDZ Forte,NDZ Forte (5 x 5Kg),100,26000
2023-06-05,306064,Poultech Agro Foods Pvt. Ltd.,10062489,East,Bhubeneswar,Kem-O-Cid Gold,KEM-O-CID Gold (25 Kg),5000,375000
2023-07-05,304980,Shama Enterprises,10063542,North,Barwala,Previte Chick Pro,PREVITE CHICK PRO (1L X 10),50,24000
2023-07-05,304980,Shama Enterprises,10063693,North,Barwala,Kem-O-Cid pHB,KEM-O-CID PHB (5L*2),150,18000
2023-07-05,304980,Shama Enterprises,10066287,North,Barwala,Copper Sulphate P,COPPER SULPHATE A (5 X 5 KG),500,140000
2023-07-05,304980,Shama Enterprises,10066388,North,Barwala,Premin,Premin L (25Kg),2000,102000
2023-09-05,306076,Shri Balaji Medical Agency,10063691,North,Ajmer,Kembio,KEM BIO WS (1KG*10),-17,-10306
2023-09-05,306076,Shri Balaji Medical Agency,10063382,North,Ajmer,Premin,PREMIN-O-SE (15 X 1KG),-15,-45000
2023-09-05,306076,Shri Balaji Medical Agency,10064907,North,Ajmer,Xerotox,XEROTOX PREMIUM (5 X 5KG),-175,-21000
2023-09-05,306076,Shri Balaji Medical Agency,10066080,North,Ajmer,Poszyme,POSZYME 5000 (25 KG) (GRANULES),-175,-15750
2023-09-05,306076,Shri Balaji Medical Agency,10066080,North,Ajmer,Poszyme,POSZYME 5000 (25 KG) (GRANULES),-75,-6766
2023-09-05,306076,Shri Balaji Medical Agency,10066080,North,Ajmer,Poszyme,POSZYME 5000 (25 KG) (GRANULES),-25,-2304
2023-09-05,306076,Shri Balaji Medical Agency,10061262,North,Ajmer,Eucamint ,EUCAMINT (500ML X 12),-12,-9000
2023-09-05,306076,Shri Balaji Medical Agency,10060928,North,Ajmer,Bromo Grane,BROMO GRANE (200GM X10),-32,-8960
2023-10-05,306127,Krishna Poultry & Cattle Feed,10064411,West,Anand,NDZ Forte,NDZ Forte (5 x 5Kg),375,97500
2023-10-05,306127,Krishna Poultry & Cattle Feed,10064218,West,Anand,Kembio,KemBio Advance (2 x 5Kg),100,68000
2023-10-05,309405,Kumaran Vet Agencies,10066521,South,Rashipuram,Kem Raksha 49 ,Kem Raksha 49 (1Kg x 10),20,12100
2023-10-05,309405,Kumaran Vet Agencies,10061262,South,Rashipuram,Eucamint ,EUCAMINT (500ML X 12),24,17100
2023-10-05,309405,Kumaran Vet Agencies,10062715,South,Rashipuram,Enzimix,ENZIMIX (25 KG),300,51000
2023-10-05,309405,Kumaran Vet Agencies,10063542,South,Rashipuram,Previte Chick Pro,PREVITE CHICK PRO (1L X 10),20,9600
2023-11-05,309436,Kissan Medical Agencies,10066077,North,Ajmer,Stedigro,STEDIGRO (25 X 1 KG),200,20000
2023-11-05,309436,Kissan Medical Agencies,10064096,North,Ajmer,Kem Raksha 49 ,KEM RAKSHA 49 (200GM X 20),20,3200
2023-11-05,305013,Vijendra Medical Hall,10063077,North,Jind,Previte Alpha D3 Premix,Previte Alpha-D3 Premix (5x5 Kg),900,630000
2023-11-05,306121,New Hema Enterprises,10063663,South,Hyderabad ,Previte ADBEC,Previte ADBEC (10 x 1 Lit),300,129600
2023-11-05,306121,New Hema Enterprises,10063693,South,Hyderabad ,Kem-O-Cid pHB,KEM-O-CID PHB (5L*2),600,72000
2023-01-06,304965,Vinayak Enterprises,10063556,North,Karnal,Previte Chick Pro,PREVITE CHICK PRO (5L X 2),30,12000
2023-01-06,304996,Shree Om Sai Venterinary Sales,10063877,West,Sangli,Bromo Grane,Bromograne (12 x 1Kg),120,164400
2023-01-06,304996,Shree Om Sai Venterinary Sales,10000676,West,Sangli,Bromo Grane,BROMO GRANE (200GM X10),100,30000
2023-01-06,304996,Shree Om Sai Venterinary Sales,10061262,West,Sangli,Eucamint ,EUCAMINT (500ML X 12),24,17100
2023-01-06,304996,Shree Om Sai Venterinary Sales,10065029,West,Sangli,Kembio,KemBio advance WS (500gx10),60,25500
2023-03-06,309409,Simran Feeds Pvt Ltd,10063663,West,Anand,Previte ADBEC,Previte ADBEC (10 x 1 Lit),20,9600
2023-03-06,310368,Nutrilyte Poultry Products,10066602,West,Anand,Lipibond,LIPIBOND (5 X 5KG),200,32000
2023-03-06,305046,Fatema Poultry Farm,10066388,West,Wakaner,Premin,Premin L (25Kg),50,2800
2023-03-06,305046,Fatema Poultry Farm,10062489,West,Wakaner,Kem-O-Cid Gold,KEM-O-CID Gold (25 Kg),50,4500
2023-03-06,305046,Fatema Poultry Farm,10063580,West,Wakaner,Previte,Previte Special (5 x 5Kg),50,32750
2023-03-06,305046,Fatema Poultry Farm,10061247,West,Wakaner,Premin,PREMIN-O (25 KG),100,10000
2023-03-06,305046,Fatema Poultry Farm,10065436,West,Wakaner,KEM LCC,KEM LCC ( 25 KG),125,15000
2023-03-06,305046,Fatema Poultry Farm,10063542,West,Wakaner,Previte Chick Pro,PREVITE CHICK PRO (1L X 10),10,4800
2023-03-06,305046,Fatema Poultry Farm,10066078,West,Wakaner,Xerotox,XEROTOX (25 KG),75,3600
2023-04-06,306036,Arindhas,10060491,South,KRISHNA A,Stedigro Advance,STEDIGRO ADVANCE (25  X 1KG),750,112500
2023-05-06,305046,Fatema Poultry Farm,10062394,West,Wakaner,Enzimix,ENZIMIX + (25 KG),25,4250
2023-05-06,310839,Godrej Tyson Foods Ltd,10060917,West,Pune,Kem Raksha Plus,KEM RAKSHA PLUS (2 X 5 L),30,8646
2023-06-06,306096,Shree Keshav Agencies,10064411,North,Ajmer,NDZ Forte,NDZ Forte (5 x 5Kg),100,26000
2023-06-06,309409,Simran Feeds Pvt Ltd,10063663,West,Anand,Previte ADBEC,Previte ADBEC (10 x 1 Lit),40,19200
2023-06-06,309409,Simran Feeds Pvt Ltd,10063663,West,Anand,Previte ADBEC,Previte ADBEC (10 x 1 Lit),50,24000
2023-07-06,304973,S M Enterprises,10066602,East,Patna,Lipibond,LIPIBOND (5 X 5KG),200,37000
2023-07-06,310020,Sona Gold Agro-Chem(P) Ltd,10066602,East,Patna,Lipibond,LIPIBOND (5 X 5KG),200,36000
2023-07-06,305014,Shivaram Industries,10062842,South,Bangalore,Previte Alpha-D3 Conc.,PREVITE ALPHA-D3 (5KG),25,293750
2023-07-06,304986,Biotech Marketing,10063077,West,Anand,Previte Alpha D3 Premix,Previte Alpha-D3 Premix (5x5 Kg),250,187500
2023-07-06,309401,Poshak Farms,10063663,West,Anand,Previte ADBEC,Previte ADBEC (10 x 1 Lit),100,48000
2023-07-06,305022,Real Enterprise,10063077,West,Wakaner,Previte Alpha D3 Premix,Previte Alpha-D3 Premix (5x5 Kg),25,20000
2023-07-06,305022,Real Enterprise,10063688,West,Wakaner,Kembio,KEM BIO + (1KGX10),40,16000
2023-08-06,310020,Sona Gold Agro-Chem(P) Ltd,10066602,East,Patna,Lipibond,LIPIBOND (5 X 5KG),400,72000
2023-08-06,304974,Soozwin & Co,10063077,East,Kolkata,Previte Alpha D3 Premix,Previte Alpha-D3 Premix (5x5 Kg),1000,700000
2023-08-06,305998,Titu Poultry Feed Supplement Store,10062489,North,Jind,Kem-O-Cid Gold,KEM-O-CID Gold (25 Kg),200,17460
2023-08-06,304981,Ravindra Medicose,10063382,North,Karnal,Premin,PREMIN-O-SE (15 X 1KG),30,84000
2023-08-06,309405,Kumaran Vet Agencies,10063077,South,Rashipuram,Previte Alpha D3 Premix,Previte Alpha-D3 Premix (5x5 Kg),125,100000
2023-08-06,309405,Kumaran Vet Agencies,10066602,South,Rashipuram,Lipibond,LIPIBOND (5 X 5KG),100,18500
2023-08-06,309405,Kumaran Vet Agencies,10061262,South,Rashipuram,Eucamint ,EUCAMINT (500ML X 12),48,34200
2023-08-06,309405,Kumaran Vet Agencies,10062489,South,Rashipuram,Kem-O-Cid Gold,KEM-O-CID Gold (25 Kg),500,42500
2023-08-06,304986,Biotech Marketing,10064218,West,Anand,Kembio,KemBio Advance (2 x 5Kg),50,35000
2023-08-06,305024,Nmn Ventures,10063679,West,Raipur,Kem Vit C ,KEM VIT C (25KG),150,97500
2023-08-06,305002,Yojana Poultry Pvt Ltd,10066521,West,Pune,Kem Raksha 49 ,Kem Raksha 49 (1Kg x 10),50,32500
2023-10-06,310085,Silver Farms,10063877,North,Barwala,Bromo Grane,Bromograne (12 x 1Kg),24,32880
2023-10-06,304980,Shama Enterprises,10066080,North,Barwala,Poszyme,POSZYME 5000 (25 KG) (GRANULES),500,45000
2023-10-06,305087,Phoenix Poultry,10063688,West,Jabalpur,Kembio,KEM BIO + (1KGX10),100,40000
2023-10-06,306072,Jeeya Medicose,10063542,West,Jabalpur,Previte Chick Pro,PREVITE CHICK PRO (1L X 10),30,14400
2023-10-06,306072,Jeeya Medicose,10063679,West,Jabalpur,Kem Vit C ,KEM VIT C (25KG),150,97500
2023-12-06,304966,Swastik Pharma Agency,10064411,North,Karnal,NDZ Forte,NDZ Forte (5 x 5Kg),200,51000
2023-12-06,306096,Shree Keshav Agencies,10064411,North,Ajmer,NDZ Forte,NDZ Forte (5 x 5Kg),500,120000
2023-02-07,306121,New Hema Enterprises,10064907,South,Hyderabad ,Xerotox,XEROTOX PREMIUM (5 X 5KG),100,8600
2023-03-07,305024,Nmn Ventures,10062518,West,Raipur,Enzimix,ENZIMIX+ GT 250 (25K),450,83250
2023-03-07,306036,Arindhas,10066498,South,KRISHNA A,Kembind Y,Kembind Y (500gm x 12),78,119621
2023-03-07,304966,Swastik Pharma Agency,10062518,North,Karnal,Enzimix,ENZIMIX+ GT 250 (25K),100,18500
2023-05-07,310516,Mama Bhanja Traders,10064907,North,Ajmer,Xerotox,XEROTOX PREMIUM (5 X 5KG),1000,125000
2023-05-07,304991,Khushboo Feed Mills (P) Ltd,10066388,North,Karnal,Premin,Premin L (25Kg),2000,106000
2023-05-07,310020,Sona Gold Agro-Chem(P) Ltd,10066078,East,Patna,Xerotox,XEROTOX (25 KG),200,9600
2023-05-07,310020,Sona Gold Agro-Chem(P) Ltd,10066602,East,Patna,Lipibond,LIPIBOND (5 X 5KG),150,27000
2023-05-07,310020,Sona Gold Agro-Chem(P) Ltd,10066602,East,Patna,Lipibond,LIPIBOND (5 X 5KG),300,54000
2023-06-07,305024,Nmn Ventures,10064411,West,Raipur,NDZ Forte,NDZ Forte (5 x 5Kg),250,65000
2023-06-07,309405,Kumaran Vet Agencies,10062489,South,Rashipuram,Kem-O-Cid Gold,KEM-O-CID Gold (25 Kg),500,42500
2023-06-07,309405,Kumaran Vet Agencies,10063077,South,Rashipuram,Previte Alpha D3 Premix,Previte Alpha-D3 Premix (5x5 Kg),150,120000
2023-08-07,309409,Simran Feeds Pvt Ltd,10063663,West,Anand,Previte ADBEC,Previte ADBEC (10 x 1 Lit),50,24000
2023-10-07,304986,Biotech Marketing,10064218,West,Anand,Kembio,KemBio Advance (2 x 5Kg),50,35000
2023-10-07,304986,Biotech Marketing,10063077,West,Anand,Previte Alpha D3 Premix,Previte Alpha-D3 Premix (5x5 Kg),250,187500
2023-10-07,305002,Yojana Poultry Pvt Ltd,10066521,West,Pune,Kem Raksha 49 ,Kem Raksha 49 (1Kg x 10),30,19500
2023-10-07,305013,Vijendra Medical Hall,10066388,North,Jind,Premin,Premin L (25Kg),500,26500
2023-10-07,305013,Vijendra Medical Hall,10062715,North,Jind,Enzimix,ENZIMIX (25 KG),250,42500
2023-01-08,309401,Poshak Farms,10063663,West,Anand,Previte ADBEC,Previte ADBEC (10 x 1 Lit),-30,-14400
2023-01-08,306036,Arindhas,10060917,South,KRISHNA A,Kem Raksha Plus,KEM RAKSHA PLUS (2 X 5 L),200,55000
2023-01-08,306023,Stemsy Nutrition,10063580,North,Ludhiana,Previte,Previte Special (5 x 5Kg),-475,-270750
2023-02-08,304967,Sree Meerambika Agencies,10063077,South,Hospet,Previte Alpha D3 Premix,Previte Alpha-D3 Premix (5x5 Kg),450,337500
2023-03-08,305087,Phoenix Poultry,10063077,West,Jabalpur,Previte Alpha D3 Premix,Previte Alpha-D3 Premix (5x5 Kg),250,200000
2023-03-08,305086,Excel Enterprises,10063877,South,Vijaywada,Bromo Grane,Bromograne (12 x 1Kg),-48,-64800
2023-03-08,305086,Excel Enterprises,10063542,South,Vijaywada,Previte Chick Pro,PREVITE CHICK PRO (1L X 10),-60,-27300
2023-03-08,305086,Excel Enterprises,10064218,South,Vijaywada,Kembio,KemBio Advance (2 x 5Kg),-60,-42000
2023-03-08,304991,Khushboo Feed Mills (P) Ltd,10066388,North,Karnal,Premin,Premin L (25Kg),2000,106000
2023-05-08,304996,Shree Om Sai Venterinary Sales,10065029,West,Sangli,Kembio,KemBio advance WS (500gx10),40,17000
2023-05-08,304996,Shree Om Sai Venterinary Sales,10065029,West,Sangli,Kembio,KemBio advance WS (500gx10),260,110500
2023-05-08,305013,Vijendra Medical Hall,10063387,North,Jind,Premin -O- Plus,PREMIN -O- PLUS ( 25 KG),500,117500
2023-07-08,304967,Sree Meerambika Agencies,10063693,South,Hospet,Kem-O-Cid pHB,KEM-O-CID PHB (5L*2),200,24000
2023-08-08,304996,Shree Om Sai Venterinary Sales,10063663,West,Sangli,Previte ADBEC,Previte ADBEC (10 x 1 Lit),40,26400
2023-08-08,304996,Shree Om Sai Venterinary Sales,10064218,West,Sangli,Kembio,KemBio Advance (2 x 5Kg),50,35000
2023-08-08,305022,Real Enterprise,10063077,West,Wakaner,Previte Alpha D3 Premix,Previte Alpha-D3 Premix (5x5 Kg),25,20000
2023-08-08,304978,Ludhiana Feed Mills Pvt Ltd,10066616,North,Ludhiana,Kem-O-Cid Supreme,KEM-O-CID SUPREME (25 KG),800,80000
2023-08-08,304974,Soozwin & Co,10066616,East,Kolkata,Kem-O-Cid Supreme,KEM-O-CID SUPREME (25 KG),300,37500
2023-08-08,304974,Soozwin & Co,10063693,East,Kolkata,Kem-O-Cid pHB,KEM-O-CID PHB (5L*2),30,3600
2023-09-08,309401,Poshak Farms,10063663,West,Anand,Previte ADBEC,Previte ADBEC (10 x 1 Lit),100,48000
2023-09-08,304965,Vinayak Enterprises,10066080,North,Karnal,Poszyme,POSZYME 5000 (25 KG) (GRANULES),1000,85000
2023-09-08,310020,Sona Gold Agro-Chem(P) Ltd,10066602,East,Patna,Lipibond,LIPIBOND (5 X 5KG),400,72000
2023-09-08,310020,Sona Gold Agro-Chem(P) Ltd,10066602,East,Patna,Lipibond,LIPIBOND (5 X 5KG),100,18000
2023-10-08,310721,Sri Thirumala Traders,10066155,South,Rashipuram,Previte,PREVITE SPECIAL 500L (5 X 5KG),1000,350000
2023-10-08,310726,Natraja Nutrifeed Pvt Ltd,10066602,East,Patna,Lipibond,LIPIBOND (5 X 5KG),100,18000
2023-12-08,309409,Simran Feeds Pvt Ltd,10063663,West,Anand,Previte ADBEC,Previte ADBEC (10 x 1 Lit),70,33600
2023-12-08,309405,Kumaran Vet Agencies,10063077,South,Rashipuram,Previte Alpha D3 Premix,Previte Alpha-D3 Premix (5x5 Kg),125,100000
2023-12-08,309405,Kumaran Vet Agencies,10064218,South,Rashipuram,Kembio,KemBio Advance (2 x 5Kg),100,70000
2023-12-08,304982,Jaya Agency,10064218,South,Bangalore,Kembio,KemBio Advance (2 x 5Kg),150,105000
2023-12-08,306030,Venkata Manoj Enterprises,10063582,South,KRISHNA A,Kem Vit M,KEM VIT-M ( 25 KG),40,110000
2023-12-08,305013,Vijendra Medical Hall,10062475,North,Jind,Previte,PREVITE-IND (5X5 KG),250,118750
2023-12-08,305013,Vijendra Medical Hall,10066388,North,Jind,Premin,Premin L (25Kg),500,26500
2023-03-09,306080,Lotus Farm Cure,10062715,South,Coimbatore,Enzimix,ENZIMIX (25 KG),-50,-8500
2023-03-09,306080,Lotus Farm Cure,10066287,South,Coimbatore,Copper Sulphate P,COPPER SULPHATE A (5 X 5 KG),-100,-30000
2023-03-09,306080,Lotus Farm Cure,10063679,South,Coimbatore,Kem Vit C ,KEM VIT C (25KG),-250,-162500
2023-03-09,306080,Lotus Farm Cure,10066297,South,Coimbatore,Kem Sel,KEM SEL E BIO (5 X 5KG),-25,-22500
2023-04-09,305098,Neoline Pharma,10063542,West,Pune,Previte Chick Pro,PREVITE CHICK PRO (1L X 10),250,109993
2023-04-09,305098,Neoline Pharma,10067126,West,Pune,Stedigro Advance,Stedigro Advance (25 Kg),100,14000
2023-05-09,305024,Nmn Ventures,10063087,West,Raipur,Previte,PREVITE SP NMN-1 (5KGX5),100,82500
2023-05-09,305022,Real Enterprise,10063077,West,Wakaner,Previte Alpha D3 Premix,Previte Alpha-D3 Premix (5x5 Kg),25,20000
2023-05-09,306121,New Hema Enterprises,10063077,South,Hyderabad ,Previte Alpha D3 Premix,Previte Alpha-D3 Premix (5x5 Kg),50,35000
2023-05-09,306121,New Hema Enterprises,10063580,South,Hyderabad ,Previte,Previte Special (5 x 5Kg),250,118750
2023-05-09,306121,New Hema Enterprises,10067590,South,Hyderabad ,Previte,Previte C4Y - KGF (5 x 5KG),1000,450000
2023-05-09,306096,Shree Keshav Agencies,10064411,North,Ajmer,NDZ Forte,NDZ Forte (5 x 5Kg),500,120000
2023-06-09,304974,Soozwin & Co,10063693,East,Kolkata,Kem-O-Cid pHB,KEM-O-CID PHB (5L*2),200,24000
2023-06-09,304974,Soozwin & Co,10063663,East,Kolkata,Previte ADBEC,Previte ADBEC (10 x 1 Lit),150,99000
2023-09-09,304982,Jaya Agency,10062489,South,Bangalore,Kem-O-Cid Gold,KEM-O-CID Gold (25 Kg),1000,80000
2023-09-09,305090,Sri Lakshmi Traders,10066155,South,Namakkal,Previte,PREVITE SPECIAL 500L (5 X 5KG),2000,620000
2023-09-09,305090,Sri Lakshmi Traders,10062489,South,Namakkal,Kem-O-Cid Gold,KEM-O-CID Gold (25 Kg),1000,85000
2023-10-09,309419,Master Overseas,10063663,West,Anand,Previte ADBEC,Previte ADBEC (10 x 1 Lit),50,24000
2023-11-09,304996,Shree Om Sai Venterinary Sales,10061262,West,Sangli,Eucamint ,EUCAMINT (500ML X 12),96,68400
2023-11-09,304996,Shree Om Sai Venterinary Sales,10063693,West,Sangli,Kem-O-Cid pHB,KEM-O-CID PHB (5L*2),200,24000
2023-11-09,304996,Shree Om Sai Venterinary Sales,10065029,West,Sangli,Kembio,KemBio advance WS (500gx10),60,25680
2023-11-09,304996,Shree Om Sai Venterinary Sales,10066521,West,Sangli,Kem Raksha 49 ,Kem Raksha 49 (1Kg x 10),80,48000
2023-11-09,306125,Asra Poultry Feed,10000676,West,Wakaner,Bromo Grane,BROMO GRANE (200GM X10),60,18600
2023-11-09,306125,Asra Poultry Feed,10064907,West,Wakaner,Xerotox,XEROTOX PREMIUM (5 X 5KG),500,55000
2023-11-09,306125,Asra Poultry Feed,10000676,West,Wakaner,Bromo Grane,BROMO GRANE (200GM X10),240,72000
2023-11-09,310020,Sona Gold Agro-Chem(P) Ltd,10066078,East,Patna,Xerotox,XEROTOX (25 KG),500,24000
2023-12-09,306127,Krishna Poultry & Cattle Feed,10063693,West,Anand,Kem-O-Cid pHB,KEM-O-CID PHB (5L*2),250,30000
2023-12-09,306127,Krishna Poultry & Cattle Feed,10063663,West,Anand,Previte ADBEC,Previte ADBEC (10 x 1 Lit),30,15000
2023-12-09,306127,Krishna Poultry & Cattle Feed,10000676,West,Anand,Bromo Grane,BROMO GRANE (200GM X10),50,15500
2023-01-10,304973,S M Enterprises,10067572,East,Patna,MycoShield,MycoShield 10 (1 Kg x 12),12,10200
2023-02-10,309436,Kissan Medical Agencies,10063693,North,Ajmer,Kem-O-Cid pHB,KEM-O-CID PHB (5L*2),100,12300
2023-02-10,305013,Vijendra Medical Hall,10062475,North,Jind,Previte,PREVITE-IND (5X5 KG),750,352500
2023-03-10,305022,Real Enterprise,10063077,West,Wakaner,Previte Alpha D3 Premix,Previte Alpha-D3 Premix (5x5 Kg),25,20000
2023-03-10,304974,Soozwin & Co,10063693,East,Kolkata,Kem-O-Cid pHB,KEM-O-CID PHB (5L*2),200,24000
2023-03-10,305019,Poulvet Enterprises,10062489,East,Bhubeneswar,Kem-O-Cid Gold,KEM-O-CID Gold (25 Kg),2000,160000
2023-03-10,305088,Sona Gold Agro Chem Pvt Ltd,10067126,East,Patna,Stedigro Advance,Stedigro Advance (25 Kg),200,36000
2023-03-10,304980,Shama Enterprises,10066080,North,Barwala,Poszyme,POSZYME 5000 (25 KG) (GRANULES),250,22500
2023-03-10,304996,Shree Om Sai Venterinary Sales,10067571,West,Sangli,MycoShield,MycoShield 10 (5KG x 5),25,19750
2023-04-10,311003,Jisita Trading,10063693,East,Kolkata,Kem-O-Cid pHB,KEM-O-CID PHB (5L*2),300,36000
